#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A1A159
#Date Time: 2021-04-06 15:31:34.286
#Sample rate: 3292.18Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 200 mV Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 500 mV/div Offset: -1 V
#Math 1: Function: -1*C1

Time (s),Channel 2 (V),Math 1 (V)
-0.21971060747663562,-0.0097052303190442446,0.016034108619955894
-0.21940685747663558,-0.013063802890351028,0.019396702140954538
-0.21910310747663553,-0.016422375461657812,0.022759295661953179
-0.21879935747663548,-0.016422375461657812,0.026121889182951823
-0.21849560747663566,-0.016422375461657812,0.026121889182951823
-0.21819185747663561,-0.019780948032964596,0.029484482703950467
-0.21788810747663556,-0.026498093175578163,0.036209669745947755
-0.21758435747663551,-0.029856665746884947,0.039572263266946399
-0.21728060747663547,-0.033215238318193258,0.04629745030894368
-0.21697685747663564,-0.036573810889496988,0.04629745030894368
-0.2166731074766356,-0.036573810889498515,0.049660043829942324
-0.21636935747663555,-0.036573810889498515,0.049660043829942324
-0.2160656074766355,-0.039932383460805299,0.049660043829942324
-0.21576185747663568,-0.039932383460805299,0.053022637350939442
-0.21545810747663563,-0.039932383460805299,0.053022637350940968
-0.21515435747663558,-0.039932383460805299,0.053022637350940968
-0.21485060747663554,-0.039932383460805299,0.053022637350940968
-0.21454685747663549,-0.043290956032112082,0.053022637350940968
-0.21424310747663566,-0.043290956032112082,0.053022637350940968
-0.21393935747663562,-0.043290956032112082,0.053022637350940968
-0.21363560747663557,-0.043290956032112082,0.053022637350940968
-0.21333185747663552,-0.043290956032112082,0.053022637350940968
-0.21302810747663548,-0.053366673746032434,0.0631104179139369
-0.21272435747663565,-0.053366673746032434,0.0631104179139369
-0.2124206074766356,-0.05000810117472565,0.059747824392938256
-0.21211685747663556,-0.043290956032112082,0.053022637350940968
-0.21181310747663551,-0.033215238318191731,0.042934856787945036
-0.21150935747663546,-0.026498093175578163,0.036209669745947755
-0.21120560747663564,-0.026498093175578163,0.036209669745947755
-0.21090185747663559,-0.026498093175578163,0.032847076224949111
-0.21059810747663554,-0.02313952060427138,0.032847076224949111
-0.2102943574766355,-0.026498093175576637,0.032847076224947584
-0.20999060747663567,-0.023139520604272906,0.029484482703951997
-0.20968685747663562,-0.019780948032964596,0.026121889182951823
-0.20938310747663558,-0.013063802890351028,0.019396702140954538
-0.20907935747663553,-0.013063802890351028,0.016034108619955894
-0.20877560747663548,-0.0097052303190442446,0.012671515098955722
-0.20847185747663566,-0.0097052303190442446,0.0093089215779601359
-0.20816810747663561,-0.0063466577477374608,0.0093089215779586076
-0.20786435747663556,-0.0063466577477374608,0.0059463280569599644
-0.20756060747663552,-0.0029880851764306771,0.0059463280569599644
-0.20725685747663547,-0.0029880851764306771,0.0059463280569599644
-0.20695310747663564,-0.0029880851764306771,0.0059463280569599644
-0.2066493574766356,-0.0029880851764306771,0.0059463280569599644
-0.20634560747663555,-0.0029880851764306771,0.0025837345359613212
-0.2060418574766355,-0.0029880851764306771,0.0025837345359613212
-0.20573810747663546,-0.0029880851764306771,0.0025837345359613212
-0.20543435747663563,-0.0029880851764306771,0.0025837345359613212
-0.20513060747663558,0.00037048739487610671,0.0025837345359613212
-0.20482685747663554,-0.0029880851764306771,0.0059463280569599644
-0.20452310747663549,-0.0029880851764276226,0.0059463280569569061
-0.20421935747663567,0.0037290599661798356,-0.00077885898503426369
-0.20391560747663562,0.0037290599661828905,0.0025837345359613212
-0.20361185747663557,-0.0063466577477374608,0.01267151509895725
-0.20330810747663552,-0.0097052303190442446,0.016034108619955894
-0.20300435747663548,-0.0097052303190457712,0.019396702140956068
-0.20270060747663565,-0.013063802890349502,0.022759295661951649
-0.20239685747663561,-0.016422375461657812,0.026121889182951823
-0.20209310747663556,-0.016422375461657812,0.026121889182951823
-0.20178935747663551,-0.019780948032964596,0.026121889182951823
-0.20148560747663546,-0.019780948032967649,0.029484482703953523
-0.20118185747663564,-0.02649809317557511,0.036209669745944695
-0.20087810747663559,-0.029856665746884947,0.039572263266946399
-0.20057435747663555,-0.033215238318191731,0.04629745030894368
-0.2002706074766355,-0.033215238318191731,0.04629745030894368
-0.19996685747663567,-0.036573810889496988,0.049660043829940798
-0.19966310747663563,-0.036573810889498515,0.049660043829942324
-0.19935935747663558,-0.036573810889498515,0.049660043829942324
-0.19905560747663553,-0.039932383460805299,0.053022637350940968
-0.19875185747663549,-0.039932383460805299,0.053022637350940968
-0.19844810747663566,-0.039932383460805299,0.053022637350940968
-0.19814435747663561,-0.039932383460805299,0.053022637350940968
-0.19784060747663557,-0.043290956032112082,0.053022637350940968
-0.19753685747663552,-0.043290956032112082,0.053022637350940968
-0.19723310747663547,-0.043290956032112082,0.053022637350940968
-0.19692935747663565,-0.043290956032112082,0.053022637350940968
-0.1966256074766356,-0.043290956032112082,0.053022637350940968
-0.19632185747663555,-0.053366673746032434,0.0631104179139369
-0.19601810747663551,-0.05000810117472565,0.0631104179139369
-0.19571435747663546,-0.053366673746026327,0.059747824392935196
-0.19541060747663563,-0.039932383460805299,0.053022637350940968
-0.19510685747663559,-0.029856665746884947,0.039572263266946399
-0.19480310747663554,-0.026498093175578163,0.036209669745947755
-0.19449935747663549,-0.026498093175578163,0.036209669745946228
-0.19419560747663567,-0.026498093175578163,0.032847076224950637
